diagnosis,symptom,frequency
Other joint disorders,leg pain,0.010730710270822688
Other joint disorders,abdominal pain,0.07256004087889627
Other joint disorders,nosebleeds,0.000510986203372509
Other joint disorders,fatigue,0.02401635155850792
Other joint disorders,blood clots,0.013796627491057742
Other joint disorders,cough,0.06182933060807358
Other joint disorders,foot pain,0.005109862033725089
Other joint disorders,leg swelling,0.009197751660705161
Other joint disorders,arm pain,0.005109862033725089
Other joint disorders,neck pain,0.011241696474195196
Other joint disorders,ankle pain,0.004087889626980072
Other joint disorders,groin pain,0.001021972406745018
Other joint disorders,elbow pain,0.002043944813490036
Other joint disorders,eye pain,0.001021972406745018
Other joint disorders,memory loss,0.0030659172202350538
Other joint disorders,runny nose,0.000510986203372509
Other joint disorders,nasal congestion,0.002043944813490036
Other joint disorders,pelvic pain,0.0025549310168625446
Other joint disorders,vaginal discharge,0.0015329586101175269
Other joint disorders,leg cramps,0.000510986203372509
Other joint disorders,muscle pain,0.001021972406745018
Other joint disorders,green stool,0.000510986203372509
Acute upper respiratory infections,fever,0.08343409915356712
Acute upper respiratory infections,abdominal pain,0.06892382103990327
Acute upper respiratory infections,nasal congestion,0.018137847642079808
Acute upper respiratory infections,fatigue,0.036275695284159616
Acute upper respiratory infections,leg swelling,0.009673518742442563
Acute upper respiratory infections,shortness of breath,0.08585247883917775
Acute upper respiratory infections,wheezing,0.06166868198307134
Acute upper respiratory infections,cough,0.13663845223700122
Acute upper respiratory infections,insomnia,0.02176541717049577
Acute upper respiratory infections,nausea,0.08464328899637243
Acute upper respiratory infections,diarrhea,0.06529625151148731
Acute upper respiratory infections,vomiting,0.060459492140266025
Acute upper respiratory infections,headache,0.044740024183796856
Acute upper respiratory infections,leg pain,0.0048367593712212815
Acute upper respiratory infections,throat pain,0.012091898428053204
Acute upper respiratory infections,chills,0.0773881499395405
Acute upper respiratory infections,dizziness,0.019347037484885126
Acute upper respiratory infections,night sweats,0.018137847642079808
Acute upper respiratory infections,hip pain,0.0012091898428053204
Acute upper respiratory infections,back pain,0.02781136638452237
Acute upper respiratory infections,neck pain,0.010882708585247884
Acute upper respiratory infections,vaginal bleeding,0.0036275695284159614
Acute upper respiratory infections,pelvic pain,0.0012091898428053204
Acute upper respiratory infections,runny nose,0.008464328899637243
Acute upper respiratory infections,memory loss,0.0012091898428053204
Acute upper respiratory infections,rectal bleeding,0.0012091898428053204
Acute upper respiratory infections,numbness,0.012091898428053204
Acute upper respiratory infections,blood clots,0.006045949214026602
Acute upper respiratory infections,eye pain,0.0012091898428053204
Acute upper respiratory infections,joint pain,0.0036275695284159614
Acute upper respiratory infections,muscle pain,0.0048367593712212815
Acute upper respiratory infections,vaginal discharge,0.0012091898428053204
Acute upper respiratory infections,frequent urination,0.0012091898428053204
Acute upper respiratory infections,arm pain,0.0012091898428053204
Acute upper respiratory infections,shoulder pain,0.0024183796856106408
Acute upper respiratory infections,ankle pain,0.0012091898428053204
Diseases of oral cavity and salivary glands,chills,0.08597285067873303
Diseases of oral cavity and salivary glands,nausea,0.10407239819004525
Diseases of oral cavity and salivary glands,diarrhea,0.08597285067873303
Diseases of oral cavity and salivary glands,night sweats,0.027149321266968326
Diseases of oral cavity and salivary glands,fatigue,0.03733031674208145
Diseases of oral cavity and salivary glands,fever,0.08144796380090498
Diseases of oral cavity and salivary glands,headache,0.057692307692307696
Diseases of oral cavity and salivary glands,abdominal pain,0.06900452488687783
Diseases of oral cavity and salivary glands,insomnia,0.048642533936651584
Diseases of oral cavity and salivary glands,back pain,0.032805429864253395
Diseases of oral cavity and salivary glands,cough,0.083710407239819
Diseases of oral cavity and salivary glands,arm pain,0.003393665158371041
Diseases of oral cavity and salivary glands,numbness,0.01809954751131222
Diseases of oral cavity and salivary glands,vomiting,0.07126696832579185
Diseases of oral cavity and salivary glands,shortness of breath,0.06900452488687783
Diseases of oral cavity and salivary glands,blood clots,0.004524886877828055
Diseases of oral cavity and salivary glands,throat pain,0.00904977375565611
Diseases of oral cavity and salivary glands,dizziness,0.020361990950226245
Diseases of oral cavity and salivary glands,wheezing,0.01583710407239819
Diseases of oral cavity and salivary glands,neck pain,0.006787330316742082
Diseases of oral cavity and salivary glands,nasal congestion,0.005656108597285068
Diseases of oral cavity and salivary glands,joint pain,0.007918552036199095
Diseases of oral cavity and salivary glands,frequent urination,0.003393665158371041
Diseases of oral cavity and salivary glands,hip pain,0.005656108597285068
Diseases of oral cavity and salivary glands,foot pain,0.0011312217194570137
Diseases of oral cavity and salivary glands,ankle pain,0.0022624434389140274
Diseases of oral cavity and salivary glands,leg pain,0.011312217194570135
Diseases of oral cavity and salivary glands,vaginal bleeding,0.003393665158371041
Diseases of oral cavity and salivary glands,shoulder pain,0.006787330316742082
Diseases of oral cavity and salivary glands,leg swelling,0.003393665158371041
Diseases of oral cavity and salivary glands,elbow pain,0.0011312217194570137
Diseases of oral cavity and salivary glands,eye pain,0.003393665158371041
Diseases of oral cavity and salivary glands,muscle pain,0.0022624434389140274
Diseases of oral cavity and salivary glands,runny nose,0.004524886877828055
Diseases of oral cavity and salivary glands,coughing up blood,0.0011312217194570137
Diseases of oral cavity and salivary glands,pelvic pain,0.0011312217194570137
Diseases of oral cavity and salivary glands,rectal bleeding,0.0022624434389140274
Diseases of oral cavity and salivary glands,memory loss,0.0011312217194570137
Papulosquamous disorders,shoulder pain,0.00946969696969697
Papulosquamous disorders,shortness of breath,0.07765151515151515
Papulosquamous disorders,fever,0.08712121212121213
Papulosquamous disorders,headache,0.03598484848484849
Papulosquamous disorders,chills,0.08522727272727272
Papulosquamous disorders,nausea,0.0946969696969697
Papulosquamous disorders,diarrhea,0.07575757575757576
Papulosquamous disorders,back pain,0.03409090909090909
Papulosquamous disorders,abdominal pain,0.0946969696969697
Papulosquamous disorders,neck pain,0.003787878787878788
Papulosquamous disorders,cough,0.07765151515151515
Papulosquamous disorders,dizziness,0.03787878787878788
Papulosquamous disorders,vomiting,0.08333333333333333
Papulosquamous disorders,wheezing,0.030303030303030304
Papulosquamous disorders,joint pain,0.013257575757575758
Papulosquamous disorders,night sweats,0.020833333333333332
Papulosquamous disorders,fatigue,0.028409090909090908
Papulosquamous disorders,numbness,0.020833333333333332
Papulosquamous disorders,muscle pain,0.003787878787878788
Papulosquamous disorders,insomnia,0.02462121212121212
Papulosquamous disorders,throat pain,0.003787878787878788
Papulosquamous disorders,hip pain,0.005681818181818182
Papulosquamous disorders,nasal congestion,0.005681818181818182
Papulosquamous disorders,memory loss,0.003787878787878788
Papulosquamous disorders,arm pain,0.005681818181818182
Papulosquamous disorders,leg swelling,0.00946969696969697
Papulosquamous disorders,blood clots,0.003787878787878788
Papulosquamous disorders,nosebleeds,0.001893939393939394
Papulosquamous disorders,groin pain,0.001893939393939394
Papulosquamous disorders,leg pain,0.001893939393939394
Papulosquamous disorders,foot pain,0.005681818181818182
Papulosquamous disorders,vaginal bleeding,0.003787878787878788
Papulosquamous disorders,elbow pain,0.001893939393939394
Papulosquamous disorders,vaginal discharge,0.001893939393939394
Papulosquamous disorders,eye pain,0.001893939393939394
Papulosquamous disorders,watery eyes,0.001893939393939394
Malnutrition,insomnia,0.036596809508914606
Malnutrition,shortness of breath,0.06756334063184236
Malnutrition,cough,0.08289020957147325
Malnutrition,fever,0.08570534876446669
Malnutrition,headache,0.03722239599624648
Malnutrition,chills,0.07663434469815451
Malnutrition,nausea,0.10259618392242728
Malnutrition,diarrhea,0.09415076634344698
Malnutrition,abdominal pain,0.113856740694401
Malnutrition,fatigue,0.03221770409759149
Malnutrition,vomiting,0.08320300281513919
Malnutrition,back pain,0.030028151391929936
Malnutrition,dizziness,0.030966531122927746
Malnutrition,blood clots,0.0059430716296528
Malnutrition,throat pain,0.003440725680325305
Malnutrition,night sweats,0.020018767594619957
Malnutrition,wheezing,0.02846418517360025
Malnutrition,numbness,0.01282452299030341
Malnutrition,hip pain,0.004066312167657179
Malnutrition,neck pain,0.006255864873318737
Malnutrition,leg swelling,0.00688145136065061
Malnutrition,joint pain,0.001876759461995621
Malnutrition,leg pain,0.00688145136065061
Malnutrition,runny nose,0.0015639662183296842
Malnutrition,pelvic pain,0.0009383797309978105
Malnutrition,nasal congestion,0.001876759461995621
Malnutrition,frequent bowel movements,0.0012511729746637473
Malnutrition,vaginal bleeding,0.001876759461995621
Malnutrition,vaginal discharge,0.0006255864873318737
Malnutrition,rectal bleeding,0.003753518923991242
Malnutrition,cold hands,0.00031279324366593683
Malnutrition,shoulder pain,0.005630278385986863
Malnutrition,foot pain,0.0046918986549890525
Malnutrition,muscle pain,0.00031279324366593683
Malnutrition,groin pain,0.0009383797309978105
Malnutrition,unexplained weight loss,0.0006255864873318737
Malnutrition,arm pain,0.0012511729746637473
Malnutrition,eye pain,0.0006255864873318737
Malnutrition,anal pain,0.0006255864873318737
Malnutrition,nosebleeds,0.00031279324366593683
Malnutrition,ankle pain,0.00031279324366593683
Malnutrition,memory loss,0.0009383797309978105
Malnutrition,green stool,0.00031279324366593683
Malnutrition,coughing up blood,0.00031279324366593683
Malnutrition,leg cramps,0.0006255864873318737
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",insomnia,0.08022922636103152
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",nausea,0.09025787965616046
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",diarrhea,0.05730659025787966
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",abdominal pain,0.0830945558739255
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",rectal bleeding,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",wheezing,0.03724928366762178
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",shortness of breath,0.08452722063037249
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",chills,0.08022922636103152
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",cough,0.09025787965616046
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",dizziness,0.02148997134670487
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",vomiting,0.07593123209169055
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",fever,0.08166189111747851
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",headache,0.03724928366762178
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",night sweats,0.012893982808022923
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",leg pain,0.014326647564469915
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",numbness,0.025787965616045846
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",back pain,0.03151862464183381
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",fatigue,0.02148997134670487
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",throat pain,0.0057306590257879654
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",unexplained weight loss,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",shoulder pain,0.0071633237822349575
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",coughing up blood,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",hip pain,0.004297994269340974
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",leg swelling,0.008595988538681949
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",vaginal bleeding,0.004297994269340974
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",vaginal discharge,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",neck pain,0.011461318051575931
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",nasal congestion,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",arm pain,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",pelvic pain,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",runny nose,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",blood clots,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",anal pain,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",eye pain,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",breast lumps,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",joint pain,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",muscle pain,0.0028653295128939827
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",ankle pain,0.0014326647564469914
"Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",memory loss,0.0014326647564469914
Chronic rheumatic heart diseases,wheezing,0.04889589905362776
Chronic rheumatic heart diseases,shortness of breath,0.12697160883280756
Chronic rheumatic heart diseases,cough,0.10015772870662461
Chronic rheumatic heart diseases,elbow pain,0.0007886435331230284
Chronic rheumatic heart diseases,fever,0.062302839116719244
Chronic rheumatic heart diseases,chills,0.08201892744479496
Chronic rheumatic heart diseases,night sweats,0.01498422712933754
Chronic rheumatic heart diseases,back pain,0.031545741324921134
Chronic rheumatic heart diseases,vaginal dryness,0.0015772870662460567
Chronic rheumatic heart diseases,headache,0.025236593059936908
Chronic rheumatic heart diseases,nausea,0.07807570977917981
Chronic rheumatic heart diseases,diarrhea,0.07176656151419558
Chronic rheumatic heart diseases,abdominal pain,0.07018927444794952
Chronic rheumatic heart diseases,nasal congestion,0.002365930599369085
Chronic rheumatic heart diseases,vomiting,0.062302839116719244
Chronic rheumatic heart diseases,insomnia,0.033123028391167195
Chronic rheumatic heart diseases,fatigue,0.03470031545741325
Chronic rheumatic heart diseases,numbness,0.014195583596214511
Chronic rheumatic heart diseases,leg swelling,0.022082018927444796
Chronic rheumatic heart diseases,hip pain,0.007097791798107256
Chronic rheumatic heart diseases,blood clots,0.012618296529968454
Chronic rheumatic heart diseases,leg pain,0.007886435331230283
Chronic rheumatic heart diseases,dizziness,0.04810725552050473
Chronic rheumatic heart diseases,runny nose,0.002365930599369085
Chronic rheumatic heart diseases,throat pain,0.0015772870662460567
Chronic rheumatic heart diseases,neck pain,0.007097791798107256
Chronic rheumatic heart diseases,vaginal bleeding,0.005520504731861199
Chronic rheumatic heart diseases,unexplained weight loss,0.0007886435331230284
Chronic rheumatic heart diseases,vaginal discharge,0.0031545741324921135
Chronic rheumatic heart diseases,frequent urination,0.0015772870662460567
Chronic rheumatic heart diseases,shoulder pain,0.003943217665615142
Chronic rheumatic heart diseases,leg cramps,0.0007886435331230284
Chronic rheumatic heart diseases,ankle pain,0.0007886435331230284
Chronic rheumatic heart diseases,coughing up blood,0.0007886435331230284
Chronic rheumatic heart diseases,joint pain,0.002365930599369085
Chronic rheumatic heart diseases,rectal bleeding,0.0031545741324921135
Chronic rheumatic heart diseases,memory loss,0.0015772870662460567
Chronic rheumatic heart diseases,foot pain,0.0015772870662460567
Chronic rheumatic heart diseases,nosebleeds,0.0007886435331230284
Chronic rheumatic heart diseases,frequent bowel movements,0.0007886435331230284
Chronic rheumatic heart diseases,arm pain,0.002365930599369085
Polyneuropathies and other disorders of the peripheral nervous system,insomnia,0.0433851098018211
Polyneuropathies and other disorders of the peripheral nervous system,leg pain,0.010176754151044456
Polyneuropathies and other disorders of the peripheral nervous system,wheezing,0.029994643813604713
Polyneuropathies and other disorders of the peripheral nervous system,cough,0.07552222817354044
Polyneuropathies and other disorders of the peripheral nervous system,fever,0.07284413497589716
Polyneuropathies and other disorders of the peripheral nervous system,nausea,0.10069630423138726
Polyneuropathies and other disorders of the peripheral nervous system,back pain,0.03427959292983396
Polyneuropathies and other disorders of the peripheral nervous system,leg swelling,0.006427423674343867
Polyneuropathies and other disorders of the peripheral nervous system,numbness,0.032137118371719335
Polyneuropathies and other disorders of the peripheral nervous system,vomiting,0.07980717728976969
Polyneuropathies and other disorders of the peripheral nervous system,foot pain,0.006963042313872523
Polyneuropathies and other disorders of the peripheral nervous system,shortness of breath,0.07927155865024103
Polyneuropathies and other disorders of the peripheral nervous system,shoulder pain,0.009105516871987145
Polyneuropathies and other disorders of the peripheral nervous system,neck pain,0.00856989823245849
Polyneuropathies and other disorders of the peripheral nervous system,headache,0.046063202999464384
Polyneuropathies and other disorders of the peripheral nervous system,chills,0.07766470273165506
Polyneuropathies and other disorders of the peripheral nervous system,hip pain,0.00856989823245849
Polyneuropathies and other disorders of the peripheral nervous system,dizziness,0.026245313336904125
Polyneuropathies and other disorders of the peripheral nervous system,blood clots,0.01339046598821639
Polyneuropathies and other disorders of the peripheral nervous system,diarrhea,0.0819496518478843
Polyneuropathies and other disorders of the peripheral nervous system,pelvic pain,0.0010712372790573112
Polyneuropathies and other disorders of the peripheral nervous system,groin pain,0.0021424745581146223
Polyneuropathies and other disorders of the peripheral nervous system,abdominal pain,0.07820032137118371
Polyneuropathies and other disorders of the peripheral nervous system,fatigue,0.026245313336904125
Polyneuropathies and other disorders of the peripheral nervous system,night sweats,0.024102838778789503
Polyneuropathies and other disorders of the peripheral nervous system,cold hands,0.0005356186395286556
Polyneuropathies and other disorders of the peripheral nervous system,nasal congestion,0.004284949116229245
Polyneuropathies and other disorders of the peripheral nervous system,joint pain,0.0005356186395286556
Polyneuropathies and other disorders of the peripheral nervous system,arm pain,0.003749330476700589
Polyneuropathies and other disorders of the peripheral nervous system,frequent urination,0.0010712372790573112
Polyneuropathies and other disorders of the peripheral nervous system,muscle pain,0.0016068559185859668
Polyneuropathies and other disorders of the peripheral nervous system,memory loss,0.0016068559185859668
Polyneuropathies and other disorders of the peripheral nervous system,ankle pain,0.0010712372790573112
Polyneuropathies and other disorders of the peripheral nervous system,vaginal bleeding,0.004284949116229245
Polyneuropathies and other disorders of the peripheral nervous system,throat pain,0.0021424745581146223
Polyneuropathies and other disorders of the peripheral nervous system,runny nose,0.0010712372790573112
Polyneuropathies and other disorders of the peripheral nervous system,eye pain,0.0005356186395286556
Polyneuropathies and other disorders of the peripheral nervous system,vaginal discharge,0.0016068559185859668
Polyneuropathies and other disorders of the peripheral nervous system,rectal bleeding,0.0010712372790573112
Other diseases of the pleura,diarrhea,0.07293762575452717
Other diseases of the pleura,fever,0.07645875251509054
Other diseases of the pleura,chills,0.08400402414486921
Other diseases of the pleura,insomnia,0.039235412474849095
Other diseases of the pleura,abdominal pain,0.08199195171026157
Other diseases of the pleura,shortness of breath,0.11066398390342053
Other diseases of the pleura,cough,0.09859154929577464
Other diseases of the pleura,wheezing,0.04024144869215292
Other diseases of the pleura,back pain,0.03571428571428571
Other diseases of the pleura,nausea,0.09456740442655935
Other diseases of the pleura,pelvic pain,0.0015090543259557343
Other diseases of the pleura,rectal bleeding,0.0030181086519114686
Other diseases of the pleura,dizziness,0.02062374245472837
Other diseases of the pleura,frequent bowel movements,0.001006036217303823
Other diseases of the pleura,vomiting,0.06690140845070422
Other diseases of the pleura,vaginal discharge,0.0025150905432595573
Other diseases of the pleura,eye pain,0.0015090543259557343
Other diseases of the pleura,blood clots,0.01056338028169014
Other diseases of the pleura,fatigue,0.03370221327967807
Other diseases of the pleura,headache,0.032696177062374245
Other diseases of the pleura,numbness,0.01358148893360161
Other diseases of the pleura,hip pain,0.0035211267605633804
Other diseases of the pleura,leg pain,0.006036217303822937
Other diseases of the pleura,leg swelling,0.012575452716297788
Other diseases of the pleura,night sweats,0.023641851106639838
Other diseases of the pleura,nasal congestion,0.0025150905432595573
Other diseases of the pleura,runny nose,0.001006036217303823
Other diseases of the pleura,throat pain,0.002012072434607646
Other diseases of the pleura,neck pain,0.004527162977867203
Other diseases of the pleura,leg cramps,0.001006036217303823
Other diseases of the pleura,foot pain,0.002012072434607646
Other diseases of the pleura,memory loss,0.0005030181086519115
Other diseases of the pleura,shoulder pain,0.007545271629778672
Other diseases of the pleura,ankle pain,0.001006036217303823
Other diseases of the pleura,vaginal bleeding,0.0030181086519114686
Other diseases of the pleura,joint pain,0.0015090543259557343
Other diseases of the pleura,elbow pain,0.001006036217303823
Other diseases of the pleura,arm pain,0.0005030181086519115
Other diseases of the pleura,muscle pain,0.001006036217303823
Other diseases of the pleura,groin pain,0.0005030181086519115
Other diseases of the pleura,coughing up blood,0.0015090543259557343
Other diseases of the pleura,breast rash,0.0005030181086519115
Other diseases of the pleura,nosebleeds,0.0005030181086519115
Extrapyramidal and movement disorders,chills,0.08223477715003139
Extrapyramidal and movement disorders,insomnia,0.04394224733207784
Extrapyramidal and movement disorders,nausea,0.09353421217827998
Extrapyramidal and movement disorders,abdominal pain,0.07721280602636535
Extrapyramidal and movement disorders,vomiting,0.08097928436911488
Extrapyramidal and movement disorders,shortness of breath,0.08097928436911488
Extrapyramidal and movement disorders,fever,0.08160703075957314
Extrapyramidal and movement disorders,cough,0.08725674827369742
Extrapyramidal and movement disorders,fatigue,0.023854362837413684
Extrapyramidal and movement disorders,diarrhea,0.064030131826742
Extrapyramidal and movement disorders,back pain,0.04205900816070308
Extrapyramidal and movement disorders,headache,0.04959196484620213
Extrapyramidal and movement disorders,night sweats,0.02322661644695543
Extrapyramidal and movement disorders,wheezing,0.032642812303829254
Extrapyramidal and movement disorders,blood clots,0.006905210295040804
Extrapyramidal and movement disorders,dizziness,0.035781544256120526
Extrapyramidal and movement disorders,numbness,0.026365348399246705
Extrapyramidal and movement disorders,ankle pain,0.0025109855618330196
Extrapyramidal and movement disorders,vaginal bleeding,0.0012554927809165098
Extrapyramidal and movement disorders,memory loss,0.004394224733207784
Extrapyramidal and movement disorders,shoulder pain,0.007532956685499058
Extrapyramidal and movement disorders,hip pain,0.008788449466415568
Extrapyramidal and movement disorders,leg pain,0.006277463904582548
Extrapyramidal and movement disorders,nasal congestion,0.003138731952291274
Extrapyramidal and movement disorders,leg swelling,0.010043942247332079
Extrapyramidal and movement disorders,eye pain,0.0018832391713747645
Extrapyramidal and movement disorders,elbow pain,0.0006277463904582549
Extrapyramidal and movement disorders,arm pain,0.0012554927809165098
Extrapyramidal and movement disorders,neck pain,0.006905210295040804
Extrapyramidal and movement disorders,runny nose,0.0012554927809165098
Extrapyramidal and movement disorders,leg cramps,0.0006277463904582549
Extrapyramidal and movement disorders,joint pain,0.0018832391713747645
Extrapyramidal and movement disorders,pelvic pain,0.0018832391713747645
Extrapyramidal and movement disorders,rectal bleeding,0.0012554927809165098
Extrapyramidal and movement disorders,burning feet,0.0006277463904582549
Extrapyramidal and movement disorders,foot pain,0.0025109855618330196
Extrapyramidal and movement disorders,painful urination,0.0012554927809165098
Extrapyramidal and movement disorders,vaginal discharge,0.0006277463904582549
Extrapyramidal and movement disorders,throat pain,0.0006277463904582549
Extrapyramidal and movement disorders,nosebleeds,0.0006277463904582549
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",fever,0.08741258741258741
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",insomnia,0.05419580419580419
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",nausea,0.1048951048951049
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",diarrhea,0.08041958041958042
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",abdominal pain,0.07867132867132867
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",vomiting,0.08041958041958042
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",numbness,0.04020979020979021
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",back pain,0.038461538461538464
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",chills,0.06993006993006994
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",wheezing,0.026223776223776224
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",shortness of breath,0.08391608391608392
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",cough,0.08391608391608392
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",fatigue,0.02097902097902098
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",dizziness,0.027972027972027972
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",headache,0.038461538461538464
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",leg swelling,0.008741258741258742
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",breast rash,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",foot pain,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",leg cramps,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",night sweats,0.012237762237762238
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",hip pain,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",memory loss,0.0034965034965034965
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",vaginal discharge,0.0034965034965034965
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",rectal bleeding,0.0034965034965034965
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",elbow pain,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",shoulder pain,0.006993006993006993
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",nasal congestion,0.0034965034965034965
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",neck pain,0.0034965034965034965
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",blood clots,0.013986013986013986
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",green stool,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",leg pain,0.0034965034965034965
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",ankle pain,0.0017482517482517483
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",joint pain,0.005244755244755245
"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",vaginal bleeding,0.0034965034965034965
Other disorders of eye and adnexa,fever,0.08185053380782918
Other disorders of eye and adnexa,vomiting,0.09252669039145907
Other disorders of eye and adnexa,nausea,0.1103202846975089
Other disorders of eye and adnexa,fatigue,0.03202846975088968
Other disorders of eye and adnexa,headache,0.08185053380782918
Other disorders of eye and adnexa,back pain,0.02491103202846975
Other disorders of eye and adnexa,abdominal pain,0.046263345195729534
Other disorders of eye and adnexa,dizziness,0.06405693950177936
Other disorders of eye and adnexa,cough,0.060498220640569395
Other disorders of eye and adnexa,shortness of breath,0.05693950177935943
Other disorders of eye and adnexa,chills,0.06761565836298933
Other disorders of eye and adnexa,eye pain,0.028469750889679714
Other disorders of eye and adnexa,numbness,0.06405693950177936
Other disorders of eye and adnexa,wheezing,0.028469750889679714
Other disorders of eye and adnexa,shoulder pain,0.0071174377224199285
Other disorders of eye and adnexa,muscle pain,0.0035587188612099642
Other disorders of eye and adnexa,throat pain,0.0035587188612099642
Other disorders of eye and adnexa,diarrhea,0.0498220640569395
Other disorders of eye and adnexa,runny nose,0.0035587188612099642
Other disorders of eye and adnexa,joint pain,0.0035587188612099642
Other disorders of eye and adnexa,coughing up blood,0.0035587188612099642
Other disorders of eye and adnexa,insomnia,0.021352313167259787
Other disorders of eye and adnexa,blood clots,0.0071174377224199285
Other disorders of eye and adnexa,leg pain,0.0071174377224199285
Other disorders of eye and adnexa,arm pain,0.0071174377224199285
Other disorders of eye and adnexa,night sweats,0.017793594306049824
Other disorders of eye and adnexa,neck pain,0.014234875444839857
Other disorders of eye and adnexa,nasal congestion,0.0035587188612099642
Other disorders of eye and adnexa,leg swelling,0.0035587188612099642
Other disorders of eye and adnexa,hip pain,0.0035587188612099642
Visual disturbances and blindness,fever,0.07989347536617843
Visual disturbances and blindness,headache,0.07723035952063914
